PA2613,San Isidro,Activo,PRO2613,CA2613
PA2614,Santa Ana,Activo,PRO2614,CA2614
PA2615,Tambo, Inactivo,PRO2615,CA2615
PA2616,San Isidro, Inactivo,PRO2616,CA2616
PA2617,San Isidro,Activo,PRO2617,CA2617
PA2618,San Isidro,Activo,PRO2618,CA2618
PA2619,Santa Rosa,Activo,PRO2619,CA2619
PA2620,La Libertad,Activo,PRO2620,CA2620
PA2621,Santa Ana,Activo,PRO2621,CA2621
PA2622,San Isidro,Activo,PRO2622,CA2622
PA2623,Santa Ana,Activo,PRO2623,CA2623
PA2624,La Libertad,Activo,PRO2624,CA2624
PA2625,San Isidro, Inactivo,PRO2625,CA2625
PA2626,La Libertad, Inactivo,PRO2626,CA2626
PA2627,La Libertad,Activo,PRO2627,CA2627
PA2628,La Libertad,Activo,PRO2628,CA2628
PA2629,Santa Ana, Inactivo,PRO2629,CA2629
PA2630,Valle,Activo,PRO2630,CA2630
PA2631,Santa Rosa,Activo,PRO2631,CA2631
PA2632,Santa Ana, Inactivo,PRO2632,CA2632
PA2633,San Isidro,Activo,PRO2633,CA2633
PA2634,San Isidro,Activo,PRO2634,CA2634
PA2635,La Libertad,Activo,PRO2635,CA2635
PA2636,La Libertad,Activo,PRO2636,CA2636
PA2637,Valle,Activo,PRO2637,CA2637
PA2638,Santa Ana, Inactivo,PRO2638,CA2638
PA2639,Santa Ana, Inactivo,PRO2639,CA2639
PA2640,San Isidro,Activo,PRO2640,CA2640
PA2641,Valle, Inactivo,PRO2641,CA2641
PA2642,La Libertad, Inactivo,PRO2642,CA2642
PA2643,San Isidro, Inactivo,PRO2643,CA2643
PA2644,Valle, Inactivo,PRO2644,CA2644
PA2645,La Libertad,Activo,PRO2645,CA2645
PA2646,San Isidro, Inactivo,PRO2646,CA2646
PA2647,Santa Rosa,Activo,PRO2647,CA2647
PA2648,Santa Ana,Activo,PRO2648,CA2648
PA2649,Santa Rosa, Inactivo,PRO2649,CA2649
PA2650,Tambo,Activo,PRO2650,CA2650
PA2651,Valle, Inactivo,PRO2651,CA2651
PA2652,La Libertad, Inactivo,PRO2652,CA2652
PA2653,San Isidro,Activo,PRO2653,CA2653
PA2654,Santa Rosa,Activo,PRO2654,CA2654
PA2655,La Libertad,Activo,PRO2655,CA2655
PA2656,La Libertad, Inactivo,PRO2656,CA2656
PA2657,Santa Ana,Activo,PRO2657,CA2657
PA2658,La Libertad,Activo,PRO2658,CA2658
PA2659,Santa Ana, Inactivo,PRO2659,CA2659
PA2660,Valle, Inactivo,PRO2660,CA2660
PA2661,La Libertad,Activo,PRO2661,CA2661
PA2662,Santa Rosa, Inactivo,PRO2662,CA2662
PA2663,San Isidro, Inactivo,PRO2663,CA2663
PA2664,Santa Ana, Inactivo,PRO2664,CA2664
PA2665,Santa Ana,Activo,PRO2665,CA2665
PA2666,Tambo, Inactivo,PRO2666,CA2666
PA2667,Tambo, Inactivo,PRO2667,CA2667
PA2668,Santa Ana, Inactivo,PRO2668,CA2668
PA2669,San Isidro, Inactivo,PRO2669,CA2669
PA2670,San Isidro,Activo,PRO2670,CA2670
PA2671,Santa Rosa,Activo,PRO2671,CA2671
PA2672,Santa Ana,Activo,PRO2672,CA2672
PA2673,La Libertad, Inactivo,PRO2673,CA2673
PA2674,Tambo,Activo,PRO2674,CA2674
PA2675,Valle,Activo,PRO2675,CA2675
PA2676,La Libertad,Activo,PRO2676,CA2676
PA2677,Santa Ana,Activo,PRO2677,CA2677
PA2678,Valle, Inactivo,PRO2678,CA2678
PA2679,San Isidro,Activo,PRO2679,CA2679
PA2680,Santa Rosa,Activo,PRO2680,CA2680
PA2681,Santa Ana,Activo,PRO2681,CA2681
PA2682,Santa Rosa,Activo,PRO2682,CA2682
PA2683,Valle,Activo,PRO2683,CA2683
PA2684,San Isidro, Inactivo,PRO2684,CA2684
PA2685,Santa Ana, Inactivo,PRO2685,CA2685
PA2686,Santa Ana,Activo,PRO2686,CA2686
PA2687,Tambo, Inactivo,PRO2687,CA2687
PA2688,San Isidro,Activo,PRO2688,CA2688
PA2689,La Libertad, Inactivo,PRO2689,CA2689
PA2690,San Isidro,Activo,PRO2690,CA2690
PA2691,Santa Rosa,Activo,PRO2691,CA2691
PA2692,San Isidro, Inactivo,PRO2692,CA2692
PA2693,Valle, Inactivo,PRO2693,CA2693
PA2694,Santa Ana,Activo,PRO2694,CA2694
PA2695,La Libertad,Activo,PRO2695,CA2695
PA2696,La Libertad, Inactivo,PRO2696,CA2696
PA2697,Santa Ana,Activo,PRO2697,CA2697
PA2698,Tambo,Activo,PRO2698,CA2698
PA2699,San Isidro,Activo,PRO2699,CA2699
PA2700,San Isidro, Inactivo,PRO2700,CA2700
PA2701,La Libertad,Activo,PRO2701,CA2701
PA2702,San Isidro, Inactivo,PRO2702,CA2702
PA2703,Santa Ana, Inactivo,PRO2703,CA2703
PA2704,Santa Rosa, Inactivo,PRO2704,CA2704
PA2705,Santa Ana, Inactivo,PRO2705,CA2705
PA2706,La Libertad, Inactivo,PRO2706,CA2706
PA2707,La Libertad, Inactivo,PRO2707,CA2707
PA2708,Valle,Activo,PRO2708,CA2708
PA2709,Valle, Inactivo,PRO2709,CA2709
PA2710,San Isidro,Activo,PRO2710,CA2710
PA2711,Santa Ana, Inactivo,PRO2711,CA2711
PA2712,San Isidro, Inactivo,PRO2712,CA2712
PA2713,Santa Ana, Inactivo,PRO2713,CA2713
PA2714,Santa Ana, Inactivo,PRO2714,CA2714
PA2715,Tambo, Inactivo,PRO2715,CA2715
PA2716,La Libertad, Inactivo,PRO2716,CA2716
PA2717,La Libertad, Inactivo,PRO2717,CA2717
PA2718,Tambo, Inactivo,PRO2718,CA2718
PA2719,Valle,Activo,PRO2719,CA2719
PA2720,Santa Ana, Inactivo,PRO2720,CA2720
PA2721,San Isidro,Activo,PRO2721,CA2721
PA2722,Santa Ana, Inactivo,PRO2722,CA2722
PA2723,San Isidro,Activo,PRO2723,CA2723
PA2724,Valle,Activo,PRO2724,CA2724
PA2725,Santa Rosa,Activo,PRO2725,CA2725
PA2726,Valle,Activo,PRO2726,CA2726
PA2727,Valle,Activo,PRO2727,CA2727
PA2728,Santa Rosa, Inactivo,PRO2728,CA2728
PA2729,Tambo,Activo,PRO2729,CA2729
PA2730,San Isidro, Inactivo,PRO2730,CA2730
PA2731,San Isidro, Inactivo,PRO2731,CA2731
PA2732,La Libertad, Inactivo,PRO2732,CA2732
PA2733,Santa Ana,Activo,PRO2733,CA2733
PA2734,Tambo,Activo,PRO2734,CA2734
PA2735,La Libertad,Activo,PRO2735,CA2735
PA2736,Valle,Activo,PRO2736,CA2736
PA2737,La Libertad,Activo,PRO2737,CA2737
PA2738,Santa Ana,Activo,PRO2738,CA2738
PA2739,Santa Ana,Activo,PRO2739,CA2739
PA2740,La Libertad,Activo,PRO2740,CA2740
PA2741,Santa Ana,Activo,PRO2741,CA2741
PA2742,Santa Ana,Activo,PRO2742,CA2742
PA2743,Tambo, Inactivo,PRO2743,CA2743
PA2744,La Libertad, Inactivo,PRO2744,CA2744
PA2745,Valle, Inactivo,PRO2745,CA2745
PA2746,Santa Ana, Inactivo,PRO2746,CA2746
PA2747,San Isidro, Inactivo,PRO2747,CA2747
PA2748,San Isidro, Inactivo,PRO2748,CA2748
PA2749,Valle,Activo,PRO2749,CA2749
PA2750,San Isidro,Activo,PRO2750,CA2750
PA2751,La Libertad, Inactivo,PRO2751,CA2751
PA2752,Valle, Inactivo,PRO2752,CA2752
PA2753,Tambo,Activo,PRO2753,CA2753
PA2754,Tambo, Inactivo,PRO2754,CA2754
PA2755,Tambo,Activo,PRO2755,CA2755
PA2756,Valle,Activo,PRO2756,CA2756
PA2757,Santa Ana, Inactivo,PRO2757,CA2757
PA2758,Valle, Inactivo,PRO2758,CA2758
PA2759,Santa Rosa,Activo,PRO2759,CA2759
PA2760,Valle,Activo,PRO2760,CA2760
PA2761,Santa Ana, Inactivo,PRO2761,CA2761
PA2762,Santa Ana, Inactivo,PRO2762,CA2762
PA2763,San Isidro,Activo,PRO2763,CA2763
PA2764,Tambo,Activo,PRO2764,CA2764
PA2765,La Libertad, Inactivo,PRO2765,CA2765
PA2766,San Isidro,Activo,PRO2766,CA2766
PA2767,San Isidro,Activo,PRO2767,CA2767
PA2768,La Libertad, Inactivo,PRO2768,CA2768
PA2769,Santa Ana,Activo,PRO2769,CA2769
PA2770,Santa Rosa,Activo,PRO2770,CA2770
PA2771,Valle,Activo,PRO2771,CA2771
PA2772,La Libertad, Inactivo,PRO2772,CA2772
PA2773,La Libertad,Activo,PRO2773,CA2773
PA2774,Valle, Inactivo,PRO2774,CA2774
PA2775,La Libertad,Activo,PRO2775,CA2775
PA2776,Tambo, Inactivo,PRO2776,CA2776
PA2777,Valle, Inactivo,PRO2777,CA2777
PA2778,La Libertad, Inactivo,PRO2778,CA2778
PA2779,San Isidro, Inactivo,PRO2779,CA2779
PA2780,Santa Ana,Activo,PRO2780,CA2780
PA2781,La Libertad, Inactivo,PRO2781,CA2781
PA2782,Santa Ana,Activo,PRO2782,CA2782
PA2783,La Libertad, Inactivo,PRO2783,CA2783
PA2784,Santa Ana, Inactivo,PRO2784,CA2784
PA2785,La Libertad,Activo,PRO2785,CA2785
PA2786,Tambo, Inactivo,PRO2786,CA2786
PA2787,Valle,Activo,PRO2787,CA2787
PA2788,San Isidro,Activo,PRO2788,CA2788
PA2789,San Isidro,Activo,PRO2789,CA2789
PA2790,San Isidro,Activo,PRO2790,CA2790
PA2791,Santa Ana,Activo,PRO2791,CA2791
PA2792,San Isidro, Inactivo,PRO2792,CA2792
PA2793,Valle,Activo,PRO2793,CA2793
PA2794,San Isidro,Activo,PRO2794,CA2794
PA2795,Valle, Inactivo,PRO2795,CA2795
PA2796,Santa Ana, Inactivo,PRO2796,CA2796
PA2797,Tambo, Inactivo,PRO2797,CA2797
PA2798,San Isidro, Inactivo,PRO2798,CA2798
PA2799,Valle, Inactivo,PRO2799,CA2799
PA2800,Santa Ana, Inactivo,PRO2800,CA2800
PA2801,Tambo,Activo,PRO2801,CA2801
PA2802,San Isidro, Inactivo,PRO2802,CA2802
PA2803,Tambo, Inactivo,PRO2803,CA2803
PA2804,San Isidro, Inactivo,PRO2804,CA2804
PA2805,Valle,Activo,PRO2805,CA2805
PA2806,La Libertad, Inactivo,PRO2806,CA2806
PA2807,La Libertad,Activo,PRO2807,CA2807
PA2808,Valle,Activo,PRO2808,CA2808
PA2809,Valle,Activo,PRO2809,CA2809
PA2810,Santa Rosa,Activo,PRO2810,CA2810
PA2811,Valle, Inactivo,PRO2811,CA2811
PA2812,Santa Rosa,Activo,PRO2812,CA2812
PA2813,Santa Rosa,Activo,PRO2813,CA2813
PA2814,Santa Rosa,Activo,PRO2814,CA2814
PA2815,La Libertad, Inactivo,PRO2815,CA2815
PA2816,San Isidro, Inactivo,PRO2816,CA2816
PA2817,Valle,Activo,PRO2817,CA2817
PA2818,La Libertad, Inactivo,PRO2818,CA2818
PA2819,La Libertad, Inactivo,PRO2819,CA2819
PA2820,Valle, Inactivo,PRO2820,CA2820
PA2821,Santa Rosa,Activo,PRO2821,CA2821
PA2822,Santa Rosa,Activo,PRO2822,CA2822
PA2823,Santa Rosa, Inactivo,PRO2823,CA2823
PA2824,Tambo,Activo,PRO2824,CA2824
PA2825,Valle,Activo,PRO2825,CA2825
PA2826,Tambo, Inactivo,PRO2826,CA2826
PA2827,Valle,Activo,PRO2827,CA2827
PA2828,Tambo,Activo,PRO2828,CA2828
PA2829,Tambo, Inactivo,PRO2829,CA2829
PA2830,San Isidro,Activo,PRO2830,CA2830
PA2831,San Isidro,Activo,PRO2831,CA2831
PA2832,La Libertad, Inactivo,PRO2832,CA2832
PA2833,La Libertad,Activo,PRO2833,CA2833
PA2834,Tambo,Activo,PRO2834,CA2834
PA2835,San Isidro, Inactivo,PRO2835,CA2835
PA2836,La Libertad, Inactivo,PRO2836,CA2836
PA2837,Santa Ana, Inactivo,PRO2837,CA2837
PA2838,Valle, Inactivo,PRO2838,CA2838
PA2839,Valle,Activo,PRO2839,CA2839
PA2840,La Libertad, Inactivo,PRO2840,CA2840
PA2841,San Isidro,Activo,PRO2841,CA2841
PA2842,La Libertad, Inactivo,PRO2842,CA2842
PA2843,Valle, Inactivo,PRO2843,CA2843
PA2844,La Libertad,Activo,PRO2844,CA2844
PA2845,Valle,Activo,PRO2845,CA2845
PA2846,San Isidro,Activo,PRO2846,CA2846
PA2847,La Libertad, Inactivo,PRO2847,CA2847
PA2848,La Libertad,Activo,PRO2848,CA2848
PA2849,Santa Ana, Inactivo,PRO2849,CA2849
PA2850,Valle, Inactivo,PRO2850,CA2850
PA2851,San Isidro, Inactivo,PRO2851,CA2851
PA2852,Tambo, Inactivo,PRO2852,CA2852
PA2853,Valle,Activo,PRO2853,CA2853
PA2854,San Isidro, Inactivo,PRO2854,CA2854
PA2855,La Libertad, Inactivo,PRO2855,CA2855
PA2856,La Libertad,Activo,PRO2856,CA2856
PA2857,Santa Rosa,Activo,PRO2857,CA2857
PA2858,Santa Rosa, Inactivo,PRO2858,CA2858
PA2859,Santa Ana, Inactivo,PRO2859,CA2859
PA2860,Santa Rosa,Activo,PRO2860,CA2860
PA2861,Santa Rosa,Activo,PRO2861,CA2861
PA2862,La Libertad,Activo,PRO2862,CA2862
PA2863,La Libertad,Activo,PRO2863,CA2863
PA2864,Santa Rosa,Activo,PRO2864,CA2864
PA2865,San Isidro, Inactivo,PRO2865,CA2865
PA2866,Santa Ana, Inactivo,PRO2866,CA2866
PA2867,San Isidro, Inactivo,PRO2867,CA2867
PA2868,Santa Rosa, Inactivo,PRO2868,CA2868
PA2869,San Isidro, Inactivo,PRO2869,CA2869
PA2870,Santa Rosa,Activo,PRO2870,CA2870
PA2871,Santa Ana,Activo,PRO2871,CA2871
PA2872,Santa Rosa, Inactivo,PRO2872,CA2872
PA2873,Valle,Activo,PRO2873,CA2873
PA2874,San Isidro,Activo,PRO2874,CA2874
PA2875,La Libertad, Inactivo,PRO2875,CA2875
PA2876,Valle,Activo,PRO2876,CA2876
PA2877,Tambo, Inactivo,PRO2877,CA2877
PA2878,La Libertad, Inactivo,PRO2878,CA2878
PA2879,Santa Ana, Inactivo,PRO2879,CA2879
PA2880,Santa Rosa, Inactivo,PRO2880,CA2880
PA2881,Santa Ana, Inactivo,PRO2881,CA2881
PA2882,Valle, Inactivo,PRO2882,CA2882
PA2883,Santa Rosa,Activo,PRO2883,CA2883
PA2884,San Isidro,Activo,PRO2884,CA2884
PA2885,San Isidro,Activo,PRO2885,CA2885
PA2886,Santa Ana,Activo,PRO2886,CA2886
PA2887,Valle,Activo,PRO2887,CA2887
PA2888,Valle,Activo,PRO2888,CA2888
PA2889,Santa Rosa,Activo,PRO2889,CA2889
PA2890,San Isidro,Activo,PRO2890,CA2890
PA2891,Valle,Activo,PRO2891,CA2891
PA2892,Santa Rosa, Inactivo,PRO2892,CA2892
PA2893,Santa Ana, Inactivo,PRO2893,CA2893
PA2894,Santa Ana, Inactivo,PRO2894,CA2894
PA2895,Santa Rosa, Inactivo,PRO2895,CA2895
PA2896,La Libertad,Activo,PRO2896,CA2896
PA2897,Valle, Inactivo,PRO2897,CA2897
PA2898,La Libertad,Activo,PRO2898,CA2898
PA2899,San Isidro, Inactivo,PRO2899,CA2899
PA2900,Santa Ana, Inactivo,PRO2900,CA2900
PA2901,Valle, Inactivo,PRO2901,CA2901
PA2902,Valle,Activo,PRO2902,CA2902
PA2903,Tambo,Activo,PRO2903,CA2903
PA2904,Tambo,Activo,PRO2904,CA2904
PA2905,Santa Ana, Inactivo,PRO2905,CA2905
PA2906,La Libertad,Activo,PRO2906,CA2906
PA2907,Tambo, Inactivo,PRO2907,CA2907
PA2908,Santa Rosa, Inactivo,PRO2908,CA2908
PA2909,Valle, Inactivo,PRO2909,CA2909
PA2910,La Libertad,Activo,PRO2910,CA2910
PA2911,Valle,Activo,PRO2911,CA2911
PA2912,La Libertad, Inactivo,PRO2912,CA2912
PA2913,Valle,Activo,PRO2913,CA2913
PA2914,San Isidro,Activo,PRO2914,CA2914
PA2915,Tambo, Inactivo,PRO2915,CA2915
PA2916,La Libertad,Activo,PRO2916,CA2916
PA2917,Valle,Activo,PRO2917,CA2917
PA2918,Tambo, Inactivo,PRO2918,CA2918
PA2919,Santa Rosa, Inactivo,PRO2919,CA2919
PA2920,San Isidro, Inactivo,PRO2920,CA2920
PA2921,Santa Rosa, Inactivo,PRO2921,CA2921
PA2922,Santa Rosa, Inactivo,PRO2922,CA2922
PA2923,La Libertad, Inactivo,PRO2923,CA2923
PA2924,Santa Ana,Activo,PRO2924,CA2924
PA2925,Valle,Activo,PRO2925,CA2925
PA2926,Valle, Inactivo,PRO2926,CA2926
PA2927,La Libertad,Activo,PRO2927,CA2927
PA2928,Santa Rosa, Inactivo,PRO2928,CA2928
PA2929,San Isidro,Activo,PRO2929,CA2929
PA2930,Valle, Inactivo,PRO2930,CA2930
PA2931,Santa Ana, Inactivo,PRO2931,CA2931
PA2932,Tambo,Activo,PRO2932,CA2932
PA2933,Santa Rosa, Inactivo,PRO2933,CA2933
PA2934,La Libertad,Activo,PRO2934,CA2934
PA2935,Valle,Activo,PRO2935,CA2935
PA2936,San Isidro, Inactivo,PRO2936,CA2936
PA2937,Valle, Inactivo,PRO2937,CA2937
PA2938,Tambo,Activo,PRO2938,CA2938
PA2939,Tambo, Inactivo,PRO2939,CA2939
PA2940,San Isidro, Inactivo,PRO2940,CA2940
PA2941,La Libertad, Inactivo,PRO2941,CA2941
PA2942,Santa Ana, Inactivo,PRO2942,CA2942
PA2943,La Libertad,Activo,PRO2943,CA2943
PA2944,San Isidro,Activo,PRO2944,CA2944
PA2945,San Isidro, Inactivo,PRO2945,CA2945
PA2946,Santa Ana, Inactivo,PRO2946,CA2946
PA2947,La Libertad, Inactivo,PRO2947,CA2947
PA2948,San Isidro,Activo,PRO2948,CA2948
PA2949,La Libertad,Activo,PRO2949,CA2949
PA2950,La Libertad,Activo,PRO2950,CA2950
PA2951,Santa Rosa,Activo,PRO2951,CA2951
PA2952,Santa Rosa, Inactivo,PRO2952,CA2952
PA2953,Santa Ana,Activo,PRO2953,CA2953
PA2954,San Isidro, Inactivo,PRO2954,CA2954
PA2955,Santa Rosa, Inactivo,PRO2955,CA2955
PA2956,Santa Ana, Inactivo,PRO2956,CA2956
PA2957,Valle,Activo,PRO2957,CA2957
PA2958,Valle, Inactivo,PRO2958,CA2958
PA2959,Tambo,Activo,PRO2959,CA2959
PA2960,San Isidro,Activo,PRO2960,CA2960
PA2961,Valle,Activo,PRO2961,CA2961
PA2962,La Libertad,Activo,PRO2962,CA2962
PA2963,La Libertad,Activo,PRO2963,CA2963
PA2964,Santa Rosa, Inactivo,PRO2964,CA2964
PA2965,La Libertad, Inactivo,PRO2965,CA2965
PA2966,Valle,Activo,PRO2966,CA2966
PA2967,Santa Ana, Inactivo,PRO2967,CA2967
PA2968,La Libertad,Activo,PRO2968,CA2968
PA2969,Santa Ana,Activo,PRO2969,CA2969
PA2970,Santa Ana,Activo,PRO2970,CA2970
PA2971,San Isidro, Inactivo,PRO2971,CA2971
PA2972,Santa Rosa,Activo,PRO2972,CA2972
PA2973,San Isidro,Activo,PRO2973,CA2973
PA2974,Valle, Inactivo,PRO2974,CA2974
PA2975,Santa Ana,Activo,PRO2975,CA2975
PA2976,La Libertad, Inactivo,PRO2976,CA2976
PA2977,Tambo, Inactivo,PRO2977,CA2977
PA2978,Valle, Inactivo,PRO2978,CA2978
PA2979,Santa Rosa,Activo,PRO2979,CA2979
PA2980,Valle, Inactivo,PRO2980,CA2980
PA2981,Santa Ana, Inactivo,PRO2981,CA2981
PA2982,San Isidro,Activo,PRO2982,CA2982
PA2983,San Isidro, Inactivo,PRO2983,CA2983
PA2984,Santa Ana,Activo,PRO2984,CA2984
PA2985,La Libertad,Activo,PRO2985,CA2985
PA2986,Tambo, Inactivo,PRO2986,CA2986
PA2987,San Isidro,Activo,PRO2987,CA2987
PA2988,Valle, Inactivo,PRO2988,CA2988
PA2989,La Libertad, Inactivo,PRO2989,CA2989
PA2990,La Libertad, Inactivo,PRO2990,CA2990
PA2991,Santa Ana,Activo,PRO2991,CA2991
PA2992,Valle,Activo,PRO2992,CA2992
PA2993,Santa Ana,Activo,PRO2993,CA2993
PA2994,Valle, Inactivo,PRO2994,CA2994
PA2995,Santa Rosa, Inactivo,PRO2995,CA2995
PA2996,Valle,Activo,PRO2996,CA2996
PA2997,Tambo,Activo,PRO2997,CA2997
PA2998,Valle, Inactivo,PRO2998,CA2998
PA2999,San Isidro,Activo,PRO2999,CA2999
PA3000,Santa Ana, Inactivo,PRO3000,CA3000
PA3001,Valle,Activo,PRO3001,CA3001
PA3002,Valle, Inactivo,PRO3002,CA3002
PA3003,La Libertad, Inactivo,PRO3003,CA3003
PA3004,Valle,Activo,PRO3004,CA3004
PA3005,Santa Ana,Activo,PRO3005,CA3005
PA3006,Valle,Activo,PRO3006,CA3006
PA3007,Santa Ana,Activo,PRO3007,CA3007
PA3008,La Libertad,Activo,PRO3008,CA3008
PA3009,La Libertad, Inactivo,PRO3009,CA3009
PA3010,Tambo,Activo,PRO3010,CA3010
PA3011,Valle,Activo,PRO3011,CA3011
PA3012,Valle, Inactivo,PRO3012,CA3012
PA3013,Valle, Inactivo,PRO3013,CA3013
PA3014,Tambo, Inactivo,PRO3014,CA3014
PA3015,Santa Ana, Inactivo,PRO3015,CA3015
PA3016,La Libertad,Activo,PRO3016,CA3016
PA3017,La Libertad, Inactivo,PRO3017,CA3017
PA3018,Tambo,Activo,PRO3018,CA3018
PA3019,San Isidro,Activo,PRO3019,CA3019
PA3020,Valle,Activo,PRO3020,CA3020
PA3021,Santa Ana, Inactivo,PRO3021,CA3021
PA3022,San Isidro, Inactivo,PRO3022,CA3022
PA3023,Santa Ana, Inactivo,PRO3023,CA3023
PA3024,Santa Ana, Inactivo,PRO3024,CA3024
PA3025,La Libertad, Inactivo,PRO3025,CA3025
PA3026,Santa Ana, Inactivo,PRO3026,CA3026
PA3027,San Isidro,Activo,PRO3027,CA3027
PA3028,Valle,Activo,PRO3028,CA3028
PA3029,Santa Ana, Inactivo,PRO3029,CA3029
PA3030,Santa Ana, Inactivo,PRO3030,CA3030
PA3031,Santa Ana, Inactivo,PRO3031,CA3031
PA3032,San Isidro, Inactivo,PRO3032,CA3032
PA3033,Santa Rosa, Inactivo,PRO3033,CA3033
PA3034,Valle,Activo,PRO3034,CA3034
PA3035,San Isidro, Inactivo,PRO3035,CA3035
PA3036,La Libertad,Activo,PRO3036,CA3036
PA3037,Santa Ana, Inactivo,PRO3037,CA3037
PA3038,La Libertad,Activo,PRO3038,CA3038
PA3039,San Isidro,Activo,PRO3039,CA3039
PA3040,Santa Ana,Activo,PRO3040,CA3040
PA3041,San Isidro,Activo,PRO3041,CA3041
PA3042,Santa Ana,Activo,PRO3042,CA3042
PA3043,La Libertad,Activo,PRO3043,CA3043
PA3044,La Libertad,Activo,PRO3044,CA3044
PA3045,La Libertad,Activo,PRO3045,CA3045
PA3046,Santa Rosa, Inactivo,PRO3046,CA3046
PA3047,Valle,Activo,PRO3047,CA3047
PA3048,San Isidro, Inactivo,PRO3048,CA3048
PA3049,La Libertad,Activo,PRO3049,CA3049
PA3050,Tambo, Inactivo,PRO3050,CA3050
PA3051,Santa Rosa, Inactivo,PRO3051,CA3051
PA3052,San Isidro, Inactivo,PRO3052,CA3052
PA3053,Santa Ana,Activo,PRO3053,CA3053
PA3054,Santa Ana, Inactivo,PRO3054,CA3054
PA3055,Santa Ana, Inactivo,PRO3055,CA3055
PA3056,Valle,Activo,PRO3056,CA3056
PA3057,Santa Rosa,Activo,PRO3057,CA3057
PA3058,Santa Ana, Inactivo,PRO3058,CA3058
PA3059,San Isidro, Inactivo,PRO3059,CA3059
PA3060,Valle, Inactivo,PRO3060,CA3060
PA3061,San Isidro,Activo,PRO3061,CA3061
PA3062,La Libertad,Activo,PRO3062,CA3062
PA3063,La Libertad,Activo,PRO3063,CA3063
PA3064,San Isidro,Activo,PRO3064,CA3064
PA3065,Tambo,Activo,PRO3065,CA3065
PA3066,San Isidro,Activo,PRO3066,CA3066
PA3067,Santa Ana, Inactivo,PRO3067,CA3067
PA3068,Tambo, Inactivo,PRO3068,CA3068
PA3069,Valle, Inactivo,PRO3069,CA3069
PA3070,La Libertad,Activo,PRO3070,CA3070
PA3071,Tambo,Activo,PRO3071,CA3071
PA3072,Valle, Inactivo,PRO3072,CA3072
PA3073,Santa Ana, Inactivo,PRO3073,CA3073
PA3074,Valle, Inactivo,PRO3074,CA3074
PA3075,Tambo, Inactivo,PRO3075,CA3075
PA3076,Tambo, Inactivo,PRO3076,CA3076
PA3077,San Isidro,Activo,PRO3077,CA3077
PA3078,Valle,Activo,PRO3078,CA3078
PA3079,La Libertad, Inactivo,PRO3079,CA3079
PA3080,Santa Ana,Activo,PRO3080,CA3080
PA3081,Tambo, Inactivo,PRO3081,CA3081
PA3082,San Isidro, Inactivo,PRO3082,CA3082
PA3083,Santa Rosa, Inactivo,PRO3083,CA3083
PA3084,Valle, Inactivo,PRO3084,CA3084
PA3085,La Libertad, Inactivo,PRO3085,CA3085
PA3086,Santa Ana,Activo,PRO3086,CA3086
PA3087,La Libertad,Activo,PRO3087,CA3087
PA3088,Valle,Activo,PRO3088,CA3088
PA3089,Santa Rosa, Inactivo,PRO3089,CA3089
PA3090,La Libertad,Activo,PRO3090,CA3090
PA3091,Santa Rosa,Activo,PRO3091,CA3091
PA3092,La Libertad, Inactivo,PRO3092,CA3092
PA3093,Valle, Inactivo,PRO3093,CA3093
PA3094,San Isidro,Activo,PRO3094,CA3094
PA3095,Santa Rosa,Activo,PRO3095,CA3095
PA3096,Santa Ana,Activo,PRO3096,CA3096
PA3097,Santa Ana,Activo,PRO3097,CA3097
PA3098,San Isidro,Activo,PRO3098,CA3098
PA3099,Santa Ana,Activo,PRO3099,CA3099
PA3100,Santa Rosa, Inactivo,PRO3100,CA3100
PA3101,Santa Ana, Inactivo,PRO3101,CA3101
PA3102,La Libertad,Activo,PRO3102,CA3102
PA3103,Santa Ana, Inactivo,PRO3103,CA3103
PA3104,San Isidro,Activo,PRO3104,CA3104
PA3105,Santa Ana, Inactivo,PRO3105,CA3105
PA3106,San Isidro, Inactivo,PRO3106,CA3106
PA3107,Valle,Activo,PRO3107,CA3107
PA3108,Santa Rosa,Activo,PRO3108,CA3108
PA3109,Valle,Activo,PRO3109,CA3109
PA3110,Santa Rosa, Inactivo,PRO3110,CA3110
PA3111,Santa Ana,Activo,PRO3111,CA3111
PA3112,San Isidro,Activo,PRO3112,CA3112
PA3113,La Libertad,Activo,PRO3113,CA3113
PA3114,Tambo, Inactivo,PRO3114,CA3114
PA3115,San Isidro, Inactivo,PRO3115,CA3115
PA3116,La Libertad,Activo,PRO3116,CA3116
PA3117,Santa Ana, Inactivo,PRO3117,CA3117
PA3118,La Libertad, Inactivo,PRO3118,CA3118
PA3119,La Libertad, Inactivo,PRO3119,CA3119
PA3120,La Libertad, Inactivo,PRO3120,CA3120
PA3121,San Isidro, Inactivo,PRO3121,CA3121
PA3122,San Isidro, Inactivo,PRO3122,CA3122
PA3123,San Isidro, Inactivo,PRO3123,CA3123
PA3124,San Isidro, Inactivo,PRO3124,CA3124
PA3125,Santa Ana, Inactivo,PRO3125,CA3125
PA3126,Santa Ana,Activo,PRO3126,CA3126
PA3127,Valle, Inactivo,PRO3127,CA3127
PA3128,Santa Ana,Activo,PRO3128,CA3128
PA3129,Tambo,Activo,PRO3129,CA3129
PA3130,Santa Rosa,Activo,PRO3130,CA3130
PA3131,Santa Ana,Activo,PRO3131,CA3131
