AMT1276,06/12/2016,457,2000,10,24
AMT1277,20/08/2019,1109,1200,8,24
AMT1278,24/03/2010,945,1200,10,36
AMT1279,26/03/2020,4085,1200,8,24
AMT1280,09/01/2004,2373,2000,12,24
AMT1281,17/05/2001,3489,2000,12,36
AMT1282,02/02/2000,4749,2000,10,36
AMT1283,18/09/2013,2025,2000,12,24
AMT1284,25/06/2003,3281,1200,8,36
AMT1285,11/04/2002,2473,2000,12,24
AMT1286,21/06/2004,3413,2000,8,24
AMT1287,09/11/2005,693,2000,10,24
AMT1288,01/11/2017,1745,1200,8,36
AMT1289,09/03/2000,249,2000,10,36
AMT1290,15/09/2021,2873,1200,10,36
AMT1291,20/05/2010,3461,1200,8,48
AMT1292,11/06/2008,4713,2000,10,48
AMT1293,01/02/2002,4913,2000,12,36
AMT1294,06/05/2001,2029,2000,12,24
AMT1295,05/03/2007,1757,1200,10,24
AMT1296,30/03/2020,3817,1200,10,36
AMT1297,24/03/2017,3961,2000,12,36
AMT1298,07/05/2021,2917,1200,12,36
AMT1299,09/12/2013,2941,600,8,36
AMT1300,14/07/2007,3497,2000,8,24
AMT1301,28/12/2010,3573,1200,10,24
AMT1302,21/10/2011,1285,1200,8,24
AMT1303,09/10/2014,2933,2000,8,24
AMT1304,03/04/2016,1001,2000,10,24
AMT1305,11/06/2017,4965,1200,8,36
AMT1306,21/06/2021,1053,600,8,24
AMT1307,11/11/2003,4233,2000,10,24
AMT1308,17/04/2010,41,1200,10,24
AMT1309,02/09/2009,3509,1200,8,24
AMT1310,29/11/2015,3785,1200,8,24
AMT1311,27/01/2016,4917,2000,10,36
AMT1312,16/01/2021,1197,1200,8,36
AMT1313,12/01/2009,4209,1200,12,36
AMT1314,22/11/2002,2525,2000,8,36
AMT1315,16/06/2011,2449,1200,8,48
AMT1316,14/09/2018,1641,1200,12,36
AMT1317,09/01/2018,3285,2000,12,24
AMT1318,12/04/2017,2185,2000,8,48
AMT1319,01/08/2020,4757,2000,10,36
AMT1320,23/03/2016,3205,600,10,36
AMT1321,02/02/2011,1209,1200,8,36
AMT1322,05/08/2009,3465,1200,10,24
AMT1323,11/05/2005,1757,1200,10,24
AMT1324,20/12/2021,4733,2000,10,24
AMT1325,22/03/2005,1193,2000,8,24
AMT1326,17/03/2002,3849,2000,8,36
AMT1327,09/02/2020,329,1200,10,36
AMT1328,08/11/2007,993,2000,8,36
AMT1329,12/01/2016,3429,600,12,24
AMT1330,16/02/2002,3869,2000,12,36
AMT1331,14/09/2004,969,1200,8,24
AMT1332,24/03/2010,637,1200,8,36
AMT1333,20/03/2010,4837,2000,8,24
AMT1334,03/03/2015,3561,1200,12,24
AMT1335,26/08/2016,1481,1200,10,36
AMT1336,23/09/2019,2653,1200,10,48
AMT1337,23/02/2002,2269,1200,12,48
AMT1338,12/11/2001,2893,2000,12,24
AMT1339,02/08/2020,4233,1200,10,24
AMT1340,20/10/2005,3429,1200,8,36
AMT1341,22/12/2015,4989,2000,10,24
AMT1342,18/07/2003,2285,1200,8,48
AMT1343,10/01/2013,2437,2000,12,48
AMT1344,16/07/2004,317,2000,12,36
AMT1345,03/06/2003,3525,2000,8,48
AMT1346,08/02/2020,1169,2000,8,24
AMT1347,25/11/2012,1041,1200,8,48
AMT1348,16/07/2016,4053,2000,10,24
AMT1349,29/10/2013,1425,1200,8,36
AMT1350,27/01/2003,3389,2000,8,24
AMT1351,28/01/2012,253,600,8,48
AMT1352,07/01/2003,1145,1200,12,36
AMT1353,03/04/2019,1757,2000,8,36
AMT1354,23/12/2008,3725,600,8,24
AMT1355,22/12/2003,4705,2000,12,24
AMT1356,24/04/2004,853,2000,8,24
AMT1357,08/05/2017,617,1200,8,36
AMT1358,16/07/2012,4081,2000,12,24
AMT1359,21/02/2012,2773,2000,8,36
AMT1360,15/05/2006,393,600,8,24
AMT1361,07/01/2001,2665,1200,12,36
AMT1362,08/03/2001,209,1200,12,24
AMT1363,14/09/2018,1513,1200,12,36
AMT1364,05/10/2008,2241,1200,10,24
AMT1365,16/03/2002,4033,1200,10,36
AMT1366,17/07/2013,717,2000,12,48
AMT1367,12/08/2011,657,1200,10,24
AMT1368,25/07/2015,173,1200,10,24
AMT1369,22/10/2019,1545,1200,8,24
AMT1370,13/12/2008,1977,1200,12,24
AMT1371,01/05/2001,4961,1200,8,36
AMT1372,12/07/2011,493,1200,8,24
AMT1373,31/08/2019,4177,2000,8,36
AMT1374,07/12/2009,3705,2000,8,24
AMT1375,14/10/2000,3213,2000,8,24
AMT1376,24/11/2008,2165,600,12,24
AMT1377,14/03/2003,1757,1200,8,24
AMT1378,25/07/2008,3753,2000,8,24
AMT1379,23/12/2016,645,1200,8,24
AMT1380,23/12/2005,2681,2000,10,48
AMT1381,10/01/2008,1509,2000,12,36
AMT1382,25/01/2015,1985,2000,10,48
AMT1383,31/12/2000,2109,1200,10,48
AMT1384,08/12/2000,4285,1200,8,24
AMT1385,08/04/2019,373,2000,12,24
AMT1386,25/05/2008,4485,1200,8,36
AMT1387,11/10/2018,1421,1200,10,36
AMT1388,13/06/2011,993,2000,8,24
AMT1389,22/05/2004,2185,1200,12,24
AMT1390,27/08/2009,929,2000,8,24
AMT1391,08/12/2018,1869,1200,10,36
AMT1392,17/08/2012,1041,1200,12,24
AMT1393,11/06/2020,3645,2000,10,24
AMT1394,08/06/2003,4769,1200,12,36
AMT1395,01/01/2020,2649,2000,10,48
AMT1396,04/05/2021,377,1200,10,36
AMT1397,02/09/2009,169,1200,8,24
AMT1398,31/05/2005,3745,2000,10,36
AMT1399,21/05/2001,1461,1200,10,36
AMT1400,01/08/2018,3497,2000,8,24
AMT1401,07/10/2003,3653,1200,8,36
AMT1402,05/07/2012,2381,1200,8,36
AMT1403,27/05/2004,273,1200,10,24
AMT1404,14/04/2005,1589,2000,10,36
AMT1405,13/05/2018,3057,1200,10,24
AMT1406,04/12/2003,1397,1200,12,48
AMT1407,06/05/2011,4737,1200,12,24
AMT1408,21/01/2017,1709,2000,8,24
AMT1409,16/09/2020,3661,600,12,24
AMT1410,29/06/2009,765,2000,12,36
AMT1411,05/09/2014,3505,2000,12,36
AMT1412,06/09/2016,3349,2000,8,36
AMT1413,19/02/2003,4813,2000,10,24
AMT1414,09/08/2016,1125,1200,10,24
AMT1415,14/09/2003,289,2000,8,24
AMT1416,30/11/2003,3345,2000,12,24
AMT1417,30/12/2017,237,1200,8,24
AMT1418,11/10/2001,2513,2000,8,24
AMT1419,14/11/2017,3989,1200,8,24
AMT1420,30/01/2020,4557,1200,10,36
AMT1421,22/10/2019,4881,2000,8,36
AMT1422,04/06/2010,717,2000,12,24
AMT1423,15/01/2014,2513,1200,12,24
AMT1424,29/03/2006,4261,2000,10,36
AMT1425,19/08/2009,2581,600,8,24
AMT1426,07/02/2000,1917,2000,8,36
AMT1427,28/03/2000,3621,2000,8,36
AMT1428,06/07/2020,1269,2000,10,36
AMT1429,08/03/2010,2393,1200,8,24
AMT1430,26/08/2000,1225,1200,8,36
AMT1431,27/09/2009,3189,2000,12,36
AMT1432,28/05/2014,1645,1200,10,24
AMT1433,23/05/2008,369,1200,8,36
AMT1434,26/07/2007,2141,1200,10,24
AMT1435,26/07/2009,1577,2000,8,24
AMT1436,03/09/2005,825,1200,12,36
AMT1437,27/09/2003,733,1200,8,24
AMT1438,22/04/2006,1953,1200,8,24
AMT1439,08/02/2002,4089,1200,8,24
AMT1440,20/07/2019,2321,2000,10,36
AMT1441,22/01/2005,253,600,8,24
AMT1442,18/05/2016,3017,2000,8,36
AMT1443,27/07/2001,1893,1200,12,24
AMT1444,04/02/2007,4593,1200,8,24
AMT1445,15/06/2016,3221,1200,8,36
AMT1446,02/10/2016,285,1200,8,24
AMT1447,07/12/2001,1205,1200,12,36
AMT1448,05/05/2014,3577,1200,8,24
AMT1449,18/06/2006,973,1200,10,24
AMT1450,04/08/2014,221,2000,8,24
AMT1451,28/09/2010,2065,1200,8,24
AMT1452,09/06/2007,2329,2000,10,24
AMT1453,29/04/2007,3281,1200,8,24
AMT1454,29/08/2019,2717,600,10,24
AMT1455,27/07/2020,4517,600,10,24
AMT1456,09/10/2014,3829,2000,10,36
AMT1457,13/02/2016,349,1200,8,24
AMT1458,05/12/2020,4365,1200,8,24
AMT1459,19/10/2008,3833,2000,8,24
AMT1460,02/09/2009,109,2000,8,24
AMT1461,05/08/2007,3533,1200,10,24
AMT1462,21/10/2015,1569,1200,8,36
AMT1463,29/12/2010,4173,1200,8,24
AMT1464,10/05/2019,1281,1200,10,24
AMT1465,15/10/2003,1969,1200,12,24
AMT1466,04/07/2003,3393,2000,8,24
AMT1467,21/02/2004,853,1200,8,24
AMT1468,12/05/2000,2929,1200,8,36
AMT1469,29/05/2015,777,2000,8,36
AMT1470,17/07/2005,1701,2000,10,24
AMT1471,26/08/2002,873,1200,8,48
AMT1472,07/04/2009,289,1200,10,36
AMT1473,16/02/2008,1717,2000,8,24
AMT1474,05/04/2009,1341,600,10,24
AMT1475,01/09/2001,1237,1200,10,24
AMT1476,16/10/2015,345,2000,8,36
AMT1477,24/01/2017,3153,2000,8,36
AMT1478,20/12/2008,3329,2000,10,36
AMT1479,29/09/2008,3313,600,8,48
AMT1480,13/11/2020,1397,1200,10,36
AMT1481,19/01/2004,4205,1200,8,36
AMT1482,21/08/2016,1961,1200,8,36
AMT1483,17/05/2012,4357,600,10,24
AMT1484,14/01/2016,3873,1200,8,24
AMT1485,01/07/2016,753,1200,8,36
AMT1486,03/06/2007,3669,1200,10,24
AMT1487,06/08/2006,4157,2000,10,24
AMT1488,04/09/2021,2533,1200,12,36
AMT1489,29/01/2003,1573,1200,12,24
AMT1490,24/06/2011,4185,2000,10,24
AMT1491,03/06/2013,4801,2000,10,36
AMT1492,26/08/2011,4805,2000,12,24
AMT1493,06/05/2021,2233,2000,10,36
AMT1494,10/09/2012,1189,1200,8,36
AMT1495,13/12/2000,1061,1200,12,24
AMT1496,17/10/2014,3105,600,10,24
AMT1497,17/04/2009,2813,2000,12,36
AMT1498,22/10/2011,2177,1200,8,24
AMT1499,03/02/2014,1005,1200,12,36
AMT1500,20/02/2009,3181,1200,8,24
AMT1501,31/08/2019,4145,2000,10,36
AMT1502,15/12/2011,4165,1200,8,24
AMT1503,25/11/2010,1457,2000,12,24
AMT1504,06/11/2009,3985,1200,10,36
AMT1505,10/06/2012,3553,2000,10,24
AMT1506,21/06/2008,4677,1200,8,24
AMT1507,20/02/2004,2917,1200,10,24
AMT1508,23/03/2010,2129,2000,8,36
AMT1509,09/01/2015,3189,1200,8,24
AMT1510,19/02/2009,4845,2000,8,36
AMT1511,03/11/2018,4705,600,8,36
AMT1512,13/12/2013,4917,1200,12,36
AMT1513,14/08/2015,1381,2000,12,36
AMT1514,24/08/2004,1833,2000,12,24
AMT1515,04/12/2010,2401,1200,8,24
AMT1516,25/02/2021,1085,1200,8,36
AMT1517,09/09/2019,4649,2000,10,36
AMT1518,20/06/2007,3041,2000,8,36
AMT1519,30/03/2014,3661,1200,8,24
AMT1520,09/09/2016,3793,1200,10,36
AMT1521,24/12/2007,2197,2000,8,24
AMT1522,08/11/2007,2773,1200,8,24
AMT1523,30/10/2013,4469,2000,12,24
AMT1524,12/10/2017,2881,2000,8,48
AMT1525,14/06/2020,1013,1200,12,24
AMT1526,16/04/2003,2245,1200,12,24
AMT1527,16/07/2006,1925,2000,12,24
AMT1528,14/11/2000,3865,1200,10,24
AMT1529,30/07/2006,4017,600,10,36
AMT1530,17/07/2011,2861,1200,12,36
AMT1531,19/03/2018,4297,1200,8,36
AMT1532,28/10/2017,4593,1200,8,24
AMT1533,04/12/2007,3129,600,12,36
AMT1534,21/12/2013,4013,1200,8,36
AMT1535,21/09/2019,2257,1200,8,24
AMT1536,24/09/2001,401,2000,8,36
AMT1537,15/06/2015,1061,1200,8,24
AMT1538,27/02/2014,3705,1200,8,24
AMT1539,02/04/2002,617,2000,10,36
AMT1540,12/09/2016,1017,1200,8,24
AMT1541,12/11/2001,1357,1200,10,24
AMT1542,18/01/2011,801,1200,8,36
AMT1543,04/02/2011,2225,2000,8,36
AMT1544,14/04/2016,2365,2000,10,36
AMT1545,16/10/2009,4049,1200,10,24
AMT1546,15/09/2016,3637,1200,8,48
AMT1547,28/10/2006,1265,2000,8,24
AMT1548,24/05/2004,2617,600,10,24
AMT1549,05/08/2021,3633,2000,8,48
AMT1550,02/08/2012,3813,1200,8,24
AMT1551,09/05/2012,2517,2000,8,36
AMT1552,01/02/2002,109,1200,12,36
AMT1553,21/05/2009,965,2000,8,36
AMT1554,29/08/2005,45,1200,8,24
AMT1555,25/05/2020,3585,1200,10,24
AMT1556,07/09/2017,4513,1200,8,24
AMT1557,11/08/2018,3957,1200,12,36
AMT1558,30/11/2012,1325,1200,8,36
AMT1559,03/10/2010,3509,1200,12,48
AMT1560,19/08/2019,625,1200,12,36
AMT1561,21/01/2016,4945,2000,8,24
AMT1562,27/10/2021,2541,600,8,36
AMT1563,14/03/2003,1541,2000,12,24
AMT1564,11/07/2019,361,1200,8,36
AMT1565,08/10/2001,3045,2000,10,24
AMT1566,08/07/2019,1649,2000,12,24
AMT1567,16/02/2007,1701,2000,8,48
AMT1568,26/11/2018,1057,2000,12,36
AMT1569,13/01/2003,4793,600,8,48
AMT1570,17/10/2011,4473,2000,10,24
AMT1571,08/04/2011,1593,1200,10,36
AMT1572,04/01/2018,2965,2000,10,36
AMT1573,20/05/2000,2501,1200,8,36
AMT1574,22/11/2013,3185,2000,10,24
AMT1575,06/10/2019,1613,1200,8,36
AMT1576,02/01/2017,2493,2000,8,36
AMT1577,04/02/2000,905,2000,10,36
AMT1578,11/03/2008,2805,1200,10,24
AMT1579,07/10/2020,4073,1200,8,48
AMT1580,22/06/2006,4793,1200,8,36
AMT1581,31/12/2021,2009,1200,8,36
AMT1582,09/06/2004,4557,1200,12,48
AMT1583,22/12/2006,2829,600,8,24
AMT1584,20/02/2006,3453,1200,10,24
AMT1585,28/10/2019,69,1200,8,48
AMT1586,04/07/2013,341,2000,12,24
AMT1587,13/07/2011,2569,1200,10,24
AMT1588,06/07/2017,4781,2000,10,24
AMT1589,31/05/2016,1041,2000,8,36
AMT1590,16/03/2012,301,1200,8,24
AMT1591,16/05/2000,3933,1200,8,48
AMT1592,01/02/2016,1521,1200,10,48
AMT1593,18/02/2018,3077,1200,8,36
AMT1594,10/03/2018,4585,1200,8,48
AMT1595,20/02/2014,4493,1200,8,36
AMT1596,19/11/2018,945,1200,8,48
AMT1597,23/07/2003,973,1200,8,36
AMT1598,20/08/2014,4137,1200,8,36
AMT1599,31/08/2000,1845,1200,10,24
AMT1600,16/04/2020,2097,2000,12,36
AMT1601,04/08/2015,65,2000,10,36
AMT1602,03/08/2012,597,1200,8,24
AMT1603,17/06/2007,681,600,10,24
AMT1604,16/11/2010,2957,1200,10,36
AMT1605,13/06/2021,2437,1200,8,36
AMT1606,16/10/2012,3993,2000,10,24
AMT1607,12/09/2001,4649,1200,8,24
AMT1608,30/01/2021,4297,1200,10,36
AMT1609,09/04/2011,2485,1200,10,24
AMT1610,10/04/2011,3213,2000,8,36
AMT1611,04/05/2007,4625,1200,12,48
AMT1612,23/07/2015,2269,2000,8,24
AMT1613,28/03/2013,4165,2000,12,24
AMT1614,20/09/2015,4929,1200,8,24
AMT1615,02/11/2014,2617,2000,12,24
AMT1616,14/03/2013,3257,1200,10,36
AMT1617,17/07/2007,4681,1200,8,36
AMT1618,02/08/2012,1329,600,10,36
AMT1619,21/06/2020,3525,2000,8,24
AMT1620,14/01/2015,557,2000,10,24
AMT1621,22/09/2010,1661,2000,8,36
AMT1622,02/05/2019,2161,1200,10,36
AMT1623,27/08/2019,1201,2000,8,24
AMT1624,27/02/2018,501,1200,8,48
AMT1625,15/10/2002,2333,1200,12,36
AMT1626,10/04/2010,3781,1200,10,24
AMT1627,02/05/2014,1081,2000,8,24
AMT1628,20/12/2008,4225,1200,10,36
AMT1629,31/01/2019,4705,2000,10,24
AMT1630,08/05/2005,2849,1200,8,36
AMT1631,01/05/2019,4733,2000,8,36
AMT1632,08/08/2007,2441,1200,8,24
AMT1633,08/01/2002,4945,2000,10,24
AMT1634,25/01/2021,797,2000,8,36
AMT1635,25/09/2016,1353,2000,8,36
AMT1636,28/10/2017,3901,1200,8,36
AMT1637,24/09/2004,4709,600,8,24
AMT1638,30/08/2002,201,1200,12,24
AMT1639,22/10/2013,3161,2000,10,36
AMT1640,05/07/2008,2457,1200,10,36
AMT1641,10/10/2005,1273,1200,8,36
AMT1642,19/12/2003,749,2000,10,24
AMT1643,03/02/2003,73,2000,10,24
AMT1644,21/01/2013,1181,600,8,24
AMT1645,19/07/2007,513,2000,10,36
AMT1646,07/09/2007,3265,1200,8,24
AMT1647,03/02/2020,4785,2000,8,24
AMT1648,23/10/2015,2097,1200,10,36
AMT1649,20/02/2012,2073,1200,8,36
AMT1650,13/03/2008,3341,1200,8,24
AMT1651,28/01/2021,109,2000,10,24
AMT1652,26/06/2000,3745,1200,8,24
AMT1653,26/07/2001,1089,2000,8,36
AMT1654,28/01/2016,3237,2000,10,24
AMT1655,20/10/2004,3241,1200,10,36
AMT1656,02/08/2007,1361,2000,12,36
AMT1657,23/01/2012,3649,1200,8,24
AMT1658,18/01/2002,3833,2000,8,24
AMT1659,13/12/2008,3357,1200,10,24
AMT1660,11/07/2008,2845,1200,10,48
AMT1661,09/02/2011,3957,2000,12,36
AMT1662,12/08/2015,1621,2000,8,36
AMT1663,25/10/2021,1477,1200,8,48
AMT1664,13/04/2017,1853,1200,10,24
AMT1665,30/08/2003,4437,2000,12,24
AMT1666,07/05/2003,2525,2000,10,24
AMT1667,25/05/2011,1629,2000,8,24
AMT1668,27/02/2004,333,2000,8,36
AMT1669,22/11/2004,4933,1200,8,24
AMT1670,23/10/2013,1469,2000,12,36
AMT1671,10/03/2009,2561,1200,12,24
AMT1672,01/08/2016,4261,2000,8,36
AMT1673,03/11/2013,2045,1200,8,24
AMT1674,21/08/2020,3121,1200,8,24
AMT1675,16/10/2013,4773,1200,10,24
AMT1676,28/09/2016,977,2000,10,24
AMT1677,28/02/2003,789,2000,10,24
AMT1678,29/01/2008,2329,2000,8,36
AMT1679,03/11/2017,3389,600,8,36
AMT1680,24/07/2018,221,2000,8,36
AMT1681,10/12/2003,453,1200,8,36
AMT1682,30/06/2002,353,1200,10,24
AMT1683,13/08/2014,1073,2000,10,24
AMT1684,03/05/2020,193,1200,12,36
AMT1685,09/06/2016,2537,1200,10,24
AMT1686,08/03/2002,2181,2000,8,24
AMT1687,11/10/2013,429,1200,10,36
AMT1688,12/09/2020,3433,1200,8,24
AMT1689,09/09/2004,2113,2000,8,24
AMT1690,01/10/2000,405,1200,8,24
AMT1691,06/11/2002,2429,2000,8,24
AMT1692,22/03/2001,1425,1200,8,36
AMT1693,27/09/2000,3645,2000,10,36
AMT1694,05/04/2001,1057,1200,8,48
AMT1695,08/01/2004,4873,1200,10,24
AMT1696,06/12/2021,1617,1200,10,36
AMT1697,16/09/2011,4029,600,10,24
AMT1698,14/12/2017,1929,2000,12,36
AMT1699,29/11/2016,4237,1200,8,24
AMT1700,04/06/2019,1077,1200,10,24
AMT1701,29/07/2021,1717,2000,8,36
AMT1702,17/05/2006,853,1200,8,48
AMT1703,06/12/2009,841,1200,12,36
AMT1704,05/09/2000,2041,1200,12,36
AMT1705,23/12/2009,3813,1200,8,36
AMT1706,14/04/2020,2293,1200,8,24
AMT1707,04/05/2017,3481,1200,12,24
AMT1708,27/10/2012,4065,2000,8,36
AMT1709,05/12/2012,501,1200,10,36
AMT1710,21/10/2021,4257,2000,10,36
AMT1711,01/07/2007,605,1200,8,36
AMT1712,02/02/2015,1573,2000,8,24
AMT1713,07/12/2013,3765,1200,8,36
AMT1714,21/10/2013,3533,1200,8,48
AMT1715,28/05/2006,2805,2000,8,24
AMT1716,11/02/2009,4561,2000,10,48
AMT1717,19/12/2001,1421,1200,12,48
AMT1718,19/05/2010,4673,1200,8,24
AMT1719,14/02/2014,4313,2000,12,48
AMT1720,10/01/2013,2241,600,8,24
AMT1721,21/02/2021,2917,1200,8,24
AMT1722,02/11/2011,2725,2000,8,24
AMT1723,17/10/2009,3369,1200,10,24
AMT1724,25/12/2007,101,1200,8,36
AMT1725,07/06/2020,561,1200,8,48
AMT1726,23/12/2021,1601,2000,12,36
AMT1727,14/01/2002,1393,1200,12,36
AMT1728,31/08/2011,209,2000,8,24
AMT1729,15/10/2011,4393,1200,10,36
AMT1730,17/04/2020,25,2000,10,24
AMT1731,05/07/2014,1073,1200,10,48
AMT1732,28/12/2001,61,2000,12,36
AMT1733,30/12/2009,2057,2000,12,36
AMT1734,15/10/2006,1969,2000,8,36
AMT1735,26/11/2003,3349,1200,10,24
AMT1736,21/12/2019,1797,2000,8,24
AMT1737,04/09/2000,769,1200,10,36
AMT1738,29/03/2015,1209,1200,8,24
AMT1739,16/01/2006,3413,1200,8,36
AMT1740,18/11/2000,3593,1200,10,24
AMT1741,21/05/2019,4869,2000,8,36
AMT1742,05/08/2015,3937,1200,8,36
AMT1743,12/04/2009,1161,1200,10,36
AMT1744,10/04/2012,933,2000,12,36
AMT1745,15/09/2007,633,1200,10,36
AMT1746,27/04/2013,3453,1200,10,24
AMT1747,05/10/2009,2265,1200,8,36
AMT1748,17/09/2019,505,1200,8,24
AMT1749,01/11/2019,2893,2000,10,24
AMT1750,24/01/2020,369,1200,10,24
AMT1751,23/09/2000,2233,2000,8,48
AMT1752,09/09/2012,4157,2000,8,24
AMT1753,06/01/2009,4713,1200,8,36
AMT1754,22/07/2021,101,1200,8,36
AMT1755,01/05/2007,1365,1200,10,36
AMT1756,11/03/2004,1489,2000,8,36
AMT1757,10/05/2018,4265,600,8,36
AMT1758,17/03/2015,3769,1200,8,36
AMT1759,24/08/2014,3005,1200,10,36
AMT1760,06/10/2012,1569,1200,10,24
AMT1761,19/11/2018,1357,1200,12,24
AMT1762,26/05/2018,237,2000,8,24
AMT1763,01/01/2020,4001,2000,8,24
AMT1764,04/11/2019,2421,1200,8,24
AMT1765,31/07/2006,1589,1200,8,48
AMT1766,22/05/2010,3029,2000,8,36
AMT1767,02/06/2009,2985,2000,8,36
AMT1768,19/05/2017,1089,2000,8,48
AMT1769,13/02/2003,2941,1200,10,24
AMT1770,25/09/2003,3745,1200,10,24
AMT1771,13/05/2010,4089,2000,8,24
AMT1772,04/03/2012,789,2000,10,24
AMT1773,26/08/2012,293,1200,8,36
AMT1774,24/12/2001,201,2000,10,24
AMT1775,18/08/2010,1157,2000,10,24
AMT1776,09/03/2015,3569,1200,10,24
AMT1777,03/06/2006,4845,2000,10,24
AMT1778,26/02/2019,1749,1200,10,36
AMT1779,09/08/2009,73,2000,12,36
AMT1780,28/10/2010,3417,1200,8,36
AMT1781,11/02/2019,4933,1200,8,36
AMT1782,13/12/2008,1737,1200,10,24
AMT1783,16/09/2016,1489,1200,8,24
AMT1784,19/12/2013,2085,2000,8,24
AMT1785,26/08/2017,2725,2000,12,36
AMT1786,23/06/2002,2821,2000,8,36
AMT1787,27/03/2006,3809,1200,8,24
AMT1788,04/08/2021,737,2000,10,24
AMT1789,11/10/2001,373,1200,8,36
AMT1790,05/12/2017,1609,2000,8,36
AMT1791,21/06/2011,4985,2000,12,24
AMT1792,23/06/2012,1509,2000,10,36
AMT1793,04/01/2008,1057,1200,8,36
AMT1794,20/08/2008,805,1200,10,24
AMT1795,11/04/2010,3549,2000,12,24
AMT1796,10/04/2012,861,600,10,36
AMT1797,09/11/2021,477,2000,8,24
AMT1798,22/03/2007,1797,2000,10,36
AMT1799,05/12/2021,4297,1200,8,24
AMT1800,23/02/2004,305,2000,10,36
AMT1801,25/09/2003,3629,1200,8,24
AMT1802,11/04/2015,2069,2000,10,36
AMT1803,27/04/2009,153,600,8,24
AMT1804,29/08/2011,4757,1200,12,36
AMT1805,29/03/2004,1461,2000,8,24
AMT1806,13/06/2014,1933,1200,8,48
AMT1807,09/03/2018,893,1200,8,36
AMT1808,26/09/2005,2661,2000,10,36
AMT1809,13/10/2021,4713,2000,10,36
AMT1810,07/01/2015,2773,2000,8,36
AMT1811,14/02/2009,4725,2000,10,36
AMT1812,29/09/2009,4897,1200,10,36
AMT1813,16/11/2000,301,600,10,24
AMT1814,01/07/2011,4245,1200,12,36
AMT1815,20/07/2008,1965,600,10,36
AMT1816,06/09/2019,2761,1200,8,24
AMT1817,20/09/2016,4505,1200,8,36
AMT1818,02/07/2001,2009,1200,10,48
AMT1819,25/04/2002,13,1200,8,24
AMT1820,12/11/2021,4449,2000,10,24
AMT1821,03/03/2003,861,1200,8,24
AMT1822,29/09/2002,3853,1200,10,36
AMT1823,16/05/2018,1213,2000,10,24
AMT1824,30/01/2018,1833,1200,10,24
AMT1825,07/08/2011,2441,2000,10,24
AMT1826,05/02/2015,4445,1200,12,24
AMT1827,06/06/2010,4761,1200,8,36
AMT1828,31/12/2017,2465,600,8,36
AMT1829,01/07/2004,2157,1200,8,36
AMT1830,01/11/2010,1357,1200,8,24
AMT1831,01/12/2010,4133,600,12,48
AMT1832,15/07/2008,4305,2000,10,36
AMT1833,31/08/2005,4317,2000,8,24
AMT1834,30/09/2018,4181,1200,8,24
AMT1835,23/06/2017,3029,2000,10,24
AMT1836,03/12/2021,3277,1200,8,36
AMT1837,12/12/2009,4745,2000,8,24
AMT1838,22/12/2016,1145,2000,8,24
AMT1839,03/04/2010,2869,2000,10,24
AMT1840,26/11/2015,1453,2000,8,48
AMT1841,25/07/2004,1957,2000,8,36
AMT1842,08/10/2004,797,1200,10,24
AMT1843,30/08/2001,493,1200,10,48
AMT1844,09/04/2002,257,2000,10,36
AMT1845,25/06/2000,2813,2000,8,24
AMT1846,28/03/2019,285,600,12,24
AMT1847,15/07/2018,4725,2000,8,36
AMT1848,26/10/2002,2041,2000,12,36
AMT1849,28/07/2000,4213,2000,10,24
AMT1850,28/02/2010,2121,2000,8,24
AMT1851,29/03/2002,4033,2000,8,36
AMT1852,21/01/2010,3229,1200,12,24
AMT1853,15/10/2000,4289,2000,8,24
AMT1854,29/05/2009,4381,1200,10,36
AMT1855,14/06/2020,1397,1200,8,24
AMT1856,05/02/2018,2253,1200,8,24
AMT1857,25/11/2010,4353,1200,8,24
AMT1858,14/07/2003,201,2000,10,24
AMT1859,16/09/2018,857,2000,10,24
AMT1860,08/03/2001,1541,1200,8,24
AMT1861,29/03/2004,2841,1200,10,24
AMT1862,20/09/2010,3737,1200,10,24
AMT1863,30/07/2018,2969,1200,8,48
AMT1864,02/06/2011,3777,1200,12,36
AMT1865,16/12/2012,3593,1200,12,24
AMT1866,10/08/2010,1569,1200,12,36
AMT1867,06/02/2009,3749,1200,8,36
AMT1868,21/09/2012,4265,1200,12,36
AMT1869,24/03/2016,69,600,8,24
AMT1870,04/03/2012,1437,1200,10,24
AMT1871,27/04/2010,4981,1200,10,24
AMT1872,03/02/2018,2445,1200,12,36
AMT1873,10/01/2016,901,600,10,24
AMT1874,11/12/2000,1441,2000,10,36
AMT1875,21/02/2015,1805,2000,8,36
AMT1876,27/10/2014,2913,1200,10,36
AMT1877,07/09/2012,3813,1200,10,36
AMT1878,26/08/2000,2873,1200,10,36
AMT1879,08/06/2004,2697,2000,8,36
AMT1880,03/09/2018,2221,1200,8,24
AMT1881,07/08/2012,1777,1200,12,24
AMT1882,26/01/2002,2957,1200,10,36
AMT1883,09/12/2018,1041,1200,8,24
AMT1884,31/01/2021,61,1200,10,24
AMT1885,11/01/2003,1225,2000,10,24
AMT1886,24/04/2006,3761,1200,10,36
AMT1887,27/09/2015,3645,2000,8,36
AMT1888,30/09/2016,4309,2000,8,24
AMT1889,20/01/2001,2997,2000,8,24
AMT1890,24/03/2012,4085,2000,8,24
