SER2454,Transacciones,Goal hold bad stuff.,Realizado,Debito,2000,02/07/2016,E2454,A2454,PER2454,ROL2454
SER2455,Transacciones,See experience religious soldier.,Realizado,Credito,600,11/06/2018,E2455,A2455,PER2455,ROL2455
SER2456, Credito de desarrollo humano,Cup onto late character.,Enespera,Consulta,600,30/08/2005,E2456,A2456,PER2456,ROL2456
SER2457, Credito de desarrollo humano,Trial federal if tough bad can.,Realizado,Aporte,600,24/12/2009,E2457,A2457,PER2457,ROL2457
SER2458, Credito de desarrollo humano,Accept enter on Mrs whose.,Realizado,Debito,1200,06/11/2001,E2458,A2458,PER2458,ROL2458
SER2459,Transacciones,Southern hand voice week.,Rechazado,Debito,2000,10/02/2006,E2459,A2459,PER2459,ROL2459
SER2460,Transacciones,Box join mother painting.,Rechazado,Credito,600,06/07/2000,E2460,A2460,PER2460,ROL2460
SER2461,Transacciones,Light toward impact visit certain society.,Enespera,Debito,600,11/08/2018,E2461,A2461,PER2461,ROL2461
SER2462,Transacciones,Answer similar material ok.,Enespera,Credito,2000,19/09/2017,E2462,A2462,PER2462,ROL2462
SER2463, Credito de desarrollo humano,Tell least mean.,Enespera,Debito,2000,31/01/2007,E2463,A2463,PER2463,ROL2463
SER2464,Transacciones,Congress fall down source always senior.,Realizado,Debito,1200,25/09/2000,E2464,A2464,PER2464,ROL2464
SER2465, Credito de desarrollo humano,Remain board theory serve pay main whatever modern.,Realizado,Debito,2000,03/12/2016,E2465,A2465,PER2465,ROL2465
SER2466,Atencion al socio,Reality bar expect during money help.,Realizado,Aporte,2000,22/01/2013,E2466,A2466,PER2466,ROL2466
SER2467,Transacciones,Wide think today thing mind fire usually.,Enespera,Debito,600,19/11/2019,E2467,A2467,PER2467,ROL2467
SER2468,Transacciones,Research us blue program trouble.,Enespera,Aporte,600,15/12/2008,E2468,A2468,PER2468,ROL2468
SER2469, Credito de desarrollo humano,Store huge including agree election sell.,Realizado,Credito,600,06/05/2020,E2469,A2469,PER2469,ROL2469
SER2470,Transacciones,Nothing nation admit admit spring role trade.,Enespera,Debito,1200,15/08/2007,E2470,A2470,PER2470,ROL2470
SER2471, Credito de desarrollo humano,Simply seek hand.,Realizado,Consulta,2000,18/10/2010,E2471,A2471,PER2471,ROL2471
SER2472, Credito de desarrollo humano,Factor herself cold professor.,Enespera,Debito,2000,06/04/2010,E2472,A2472,PER2472,ROL2472
SER2473, Credito de desarrollo humano,Director plant step if expert.,Realizado,Debito,2000,14/05/2009,E2473,A2473,PER2473,ROL2473
SER2474, Credito de desarrollo humano,Since yard realize number.,Enespera,Debito,600,29/10/2018,E2474,A2474,PER2474,ROL2474
SER2475,Transacciones,Appear fast day politics.,Rechazado,Debito,2000,18/05/2005,E2475,A2475,PER2475,ROL2475
SER2476, Credito de desarrollo humano,Example program officer production Republican.,Realizado,Consulta,1200,06/05/2011,E2476,A2476,PER2476,ROL2476
SER2477, Credito de desarrollo humano,Say power play type tell.,Enespera,Debito,600,14/09/2020,E2477,A2477,PER2477,ROL2477
SER2478, Credito de desarrollo humano,Reveal now big build.,Enespera,Debito,2000,12/12/2018,E2478,A2478,PER2478,ROL2478
SER2479, Credito de desarrollo humano,Road until forget father task hour.,Realizado,Debito,600,05/03/2020,E2479,A2479,PER2479,ROL2479
SER2480, Credito de desarrollo humano,Ground opportunity arm company after operation.,Realizado,Credito,1200,15/10/2000,E2480,A2480,PER2480,ROL2480
SER2481, Credito de desarrollo humano,Once think hard.,Realizado,Consulta,2000,26/04/2018,E2481,A2481,PER2481,ROL2481
SER2482, Credito de desarrollo humano,Machine man ability without a cultural.,Enespera,Consulta,600,06/02/2011,E2482,A2482,PER2482,ROL2482
SER2483, Credito de desarrollo humano,Population though article city Mr election how.,Realizado,Consulta,600,10/02/2005,E2483,A2483,PER2483,ROL2483
SER2484,Atencion al socio,Large generation night until expert special generation affect.,Enespera,Consulta,600,08/04/2015,E2484,A2484,PER2484,ROL2484
SER2485,Transacciones,Behind market read national loss final.,Realizado,Aporte,600,19/12/2015,E2485,A2485,PER2485,ROL2485
SER2486, Credito de desarrollo humano,Anyone popular develop total eye.,Realizado,Debito,2000,19/08/2015,E2486,A2486,PER2486,ROL2486
SER2487, Credito de desarrollo humano,Experience know according.,Enespera,Aporte,1200,14/02/2019,E2487,A2487,PER2487,ROL2487
SER2488, Credito de desarrollo humano,War discuss wrong.,Enespera,Consulta,2000,30/06/2013,E2488,A2488,PER2488,ROL2488
SER2489,Transacciones,Production product like.,Realizado,Credito,600,12/09/2010,E2489,A2489,PER2489,ROL2489
SER2490, Credito de desarrollo humano,Develop relationship police method.,Enespera,Aporte,2000,06/08/2008,E2490,A2490,PER2490,ROL2490
SER2491,Transacciones,Cell growth enough note allow father.,Enespera,Credito,2000,27/09/2006,E2491,A2491,PER2491,ROL2491
SER2492,Atencion al socio,Hard animal economic figure hold plan.,Realizado,Debito,2000,13/07/2007,E2492,A2492,PER2492,ROL2492
SER2493,Transacciones,Here bring around century hit management skill.,Realizado,Aporte,2000,13/06/2004,E2493,A2493,PER2493,ROL2493
SER2494, Credito de desarrollo humano,Dream trial practice peace.,Realizado,Consulta,600,08/09/2016,E2494,A2494,PER2494,ROL2494
SER2495, Credito de desarrollo humano,Miss talk away money keep your.,Realizado,Debito,1200,18/02/2011,E2495,A2495,PER2495,ROL2495
SER2496,Transacciones,Area specific minute ability myself how edge.,Enespera,Consulta,2000,14/11/2005,E2496,A2496,PER2496,ROL2496
SER2497,Atencion al socio,Body however today politics.,Realizado,Debito,2000,14/02/2003,E2497,A2497,PER2497,ROL2497
SER2498, Credito de desarrollo humano,Door staff must opportunity morning toward claim fall.,Enespera,Credito,600,27/10/2013,E2498,A2498,PER2498,ROL2498
SER2499, Credito de desarrollo humano,Deal air arm happen rich in painting girl.,Realizado,Aporte,2000,12/01/2015,E2499,A2499,PER2499,ROL2499
SER2500, Credito de desarrollo humano,Game nothing arm maintain tree real level chance.,Realizado,Credito,600,09/03/2003,E2500,A2500,PER2500,ROL2500
SER2501,Transacciones,Answer would score.,Rechazado,Credito,600,15/02/2011,E2501,A2501,PER2501,ROL2501
SER2502,Atencion al socio,Want rather story step play hair forward.,Enespera,Debito,600,22/08/2013,E2502,A2502,PER2502,ROL2502
SER2503, Credito de desarrollo humano,Computer nice quite.,Realizado,Debito,600,22/09/2020,E2503,A2503,PER2503,ROL2503
SER2504, Credito de desarrollo humano,Individual minute begin cup nature.,Rechazado,Consulta,600,24/09/2010,E2504,A2504,PER2504,ROL2504
SER2505, Credito de desarrollo humano,Property foot local clearly imagine east.,Rechazado,Debito,1200,28/11/2009,E2505,A2505,PER2505,ROL2505
SER2506,Transacciones,Against man say data too thought individual.,Enespera,Debito,1200,27/04/2001,E2506,A2506,PER2506,ROL2506
SER2507,Transacciones,Catch notice center movement central fine.,Realizado,Debito,600,07/05/2006,E2507,A2507,PER2507,ROL2507
SER2508,Transacciones,Back wide chair career parent.,Realizado,Credito,2000,03/05/2019,E2508,A2508,PER2508,ROL2508
SER2509, Credito de desarrollo humano,Offer good back end statement draw final.,Realizado,Debito,600,02/02/2000,E2509,A2509,PER2509,ROL2509
SER2510, Credito de desarrollo humano,Read court soldier vote tonight while message.,Realizado,Credito,600,20/01/2008,E2510,A2510,PER2510,ROL2510
SER2511,Transacciones,Enough should body may add.,Realizado,Aporte,2000,14/08/2020,E2511,A2511,PER2511,ROL2511
SER2512, Credito de desarrollo humano,Mention here fact movie analysis.,Enespera,Debito,600,03/01/2005,E2512,A2512,PER2512,ROL2512
SER2513, Credito de desarrollo humano,According appear anything possible article.,Enespera,Debito,2000,01/12/2009,E2513,A2513,PER2513,ROL2513
SER2514,Transacciones,Model join color daughter local.,Rechazado,Debito,600,06/03/2000,E2514,A2514,PER2514,ROL2514
SER2515, Credito de desarrollo humano,Along perhaps team amount.,Rechazado,Debito,600,26/01/2003,E2515,A2515,PER2515,ROL2515
SER2516,Transacciones,Government call reflect pass bill pattern.,Enespera,Aporte,2000,22/02/2010,E2516,A2516,PER2516,ROL2516
SER2517, Credito de desarrollo humano,Away and relationship situation much growth top.,Enespera,Debito,2000,18/05/2018,E2517,A2517,PER2517,ROL2517
SER2518, Credito de desarrollo humano,Police reach stage teach allow exactly simple.,Realizado,Debito,2000,02/08/2013,E2518,A2518,PER2518,ROL2518
SER2519,Transacciones,Against field star today.,Enespera,Consulta,2000,11/03/2013,E2519,A2519,PER2519,ROL2519
SER2520,Transacciones,List mother word eye.,Rechazado,Credito,600,19/12/2016,E2520,A2520,PER2520,ROL2520
SER2521, Credito de desarrollo humano,Lay PM teacher range.,Realizado,Consulta,600,15/08/2002,E2521,A2521,PER2521,ROL2521
SER2522,Transacciones,Suffer unit water kitchen decade.,Realizado,Consulta,600,23/06/2015,E2522,A2522,PER2522,ROL2522
SER2523, Credito de desarrollo humano,Live want across away serious.,Realizado,Consulta,600,10/07/2018,E2523,A2523,PER2523,ROL2523
SER2524,Transacciones,Week film now service.,Realizado,Debito,2000,13/07/2010,E2524,A2524,PER2524,ROL2524
SER2525,Transacciones,Box section direction area whom.,Rechazado,Aporte,600,27/11/2020,E2525,A2525,PER2525,ROL2525
SER2526,Transacciones,Do me arm population a tell.,Enespera,Debito,2000,06/01/2019,E2526,A2526,PER2526,ROL2526
SER2527,Atencion al socio,Raise return almost one than beyond.,Realizado,Debito,600,18/08/2021,E2527,A2527,PER2527,ROL2527
SER2528, Credito de desarrollo humano,Alone discussion husband every sit measure.,Realizado,Debito,600,16/04/2000,E2528,A2528,PER2528,ROL2528
SER2529,Transacciones,Various final many.,Enespera,Consulta,600,23/09/2002,E2529,A2529,PER2529,ROL2529
SER2530,Transacciones,Page hear reduce despite matter.,Realizado,Debito,2000,23/08/2006,E2530,A2530,PER2530,ROL2530
SER2531,Atencion al socio,Write move picture issue east give figure blue.,Realizado,Consulta,600,18/04/2004,E2531,A2531,PER2531,ROL2531
SER2532,Transacciones,Close professional pull produce team arm international.,Rechazado,Credito,2000,21/01/2002,E2532,A2532,PER2532,ROL2532
SER2533, Credito de desarrollo humano,Investment marriage fight once money issue interview.,Enespera,Credito,1200,11/04/2009,E2533,A2533,PER2533,ROL2533
SER2534, Credito de desarrollo humano,Class number news economic local organization usually.,Enespera,Debito,600,18/06/2007,E2534,A2534,PER2534,ROL2534
SER2535,Transacciones,Same those point course training although.,Enespera,Aporte,2000,19/02/2007,E2535,A2535,PER2535,ROL2535
SER2536,Transacciones,New grow structure price none color.,Rechazado,Aporte,2000,16/06/2003,E2536,A2536,PER2536,ROL2536
SER2537, Credito de desarrollo humano,City since medical there according evening himself.,Realizado,Credito,2000,26/01/2004,E2537,A2537,PER2537,ROL2537
SER2538,Transacciones,By trouble everything information.,Enespera,Credito,1200,27/06/2006,E2538,A2538,PER2538,ROL2538
SER2539,Atencion al socio,Speech simple detail woman mean.,Enespera,Debito,2000,14/03/2011,E2539,A2539,PER2539,ROL2539
SER2540,Transacciones,Major girl guy trial.,Enespera,Credito,2000,14/08/2005,E2540,A2540,PER2540,ROL2540
SER2541,Transacciones,Help stock evening behind positive behind major.,Rechazado,Consulta,600,06/12/2009,E2541,A2541,PER2541,ROL2541
SER2542, Credito de desarrollo humano,Issue sound soldier camera national defense shoulder.,Rechazado,Debito,2000,29/06/2017,E2542,A2542,PER2542,ROL2542
SER2543,Atencion al socio,Sign art although could capital break view name.,Realizado,Consulta,2000,01/03/2021,E2543,A2543,PER2543,ROL2543
SER2544, Credito de desarrollo humano,West beautiful teach court.,Realizado,Debito,600,16/12/2018,E2544,A2544,PER2544,ROL2544
SER2545, Credito de desarrollo humano,Painting forward stock employee than cultural book prevent.,Realizado,Debito,600,27/10/2020,E2545,A2545,PER2545,ROL2545
SER2546, Credito de desarrollo humano,Station move garden country remember type herself.,Realizado,Consulta,600,26/09/2008,E2546,A2546,PER2546,ROL2546
SER2547,Transacciones,Wrong degree act product difficult guy friend.,Realizado,Credito,2000,22/11/2012,E2547,A2547,PER2547,ROL2547
SER2548, Credito de desarrollo humano,Within likely movie able.,Rechazado,Consulta,600,28/03/2012,E2548,A2548,PER2548,ROL2548
SER2549,Transacciones,Visit summer shake.,Realizado,Debito,2000,25/01/2000,E2549,A2549,PER2549,ROL2549
SER2550, Credito de desarrollo humano,Democrat near road city produce it film.,Realizado,Consulta,2000,27/04/2021,E2550,A2550,PER2550,ROL2550
SER2551,Transacciones,From situation fear president season body its decide.,Enespera,Debito,2000,04/10/2008,E2551,A2551,PER2551,ROL2551
SER2552,Transacciones,Often happy result would inside.,Realizado,Debito,600,18/08/2008,E2552,A2552,PER2552,ROL2552
SER2553,Transacciones,Here describe modern international at herself.,Realizado,Debito,2000,17/08/2020,E2553,A2553,PER2553,ROL2553
SER2554, Credito de desarrollo humano,Law thank vote black tree determine fly billion.,Realizado,Debito,2000,06/12/2013,E2554,A2554,PER2554,ROL2554
SER2555,Atencion al socio,Author report couple but movie coach.,Enespera,Debito,600,27/05/2005,E2555,A2555,PER2555,ROL2555
SER2556, Credito de desarrollo humano,Identify outside record buy set.,Realizado,Debito,600,08/04/2009,E2556,A2556,PER2556,ROL2556
SER2557, Credito de desarrollo humano,Who visit class wonder everybody among.,Enespera,Credito,600,06/04/2001,E2557,A2557,PER2557,ROL2557
SER2558, Credito de desarrollo humano,Let into shake not tree page.,Realizado,Debito,2000,28/12/2014,E2558,A2558,PER2558,ROL2558
SER2559, Credito de desarrollo humano,Training part everyone around.,Realizado,Aporte,600,27/09/2003,E2559,A2559,PER2559,ROL2559
SER2560,Transacciones,Eye feel many answer organization.,Rechazado,Consulta,2000,09/06/2005,E2560,A2560,PER2560,ROL2560
SER2561, Credito de desarrollo humano,Something raise pattern that radio one.,Enespera,Credito,2000,14/01/2013,E2561,A2561,PER2561,ROL2561
SER2562, Credito de desarrollo humano,Morning answer for main action share though option.,Realizado,Aporte,1200,30/08/2020,E2562,A2562,PER2562,ROL2562
SER2563,Atencion al socio,Set event member raise eat.,Realizado,Credito,600,06/06/2004,E2563,A2563,PER2563,ROL2563
SER2564,Transacciones,Cultural suggest crime occur.,Enespera,Debito,2000,05/05/2009,E2564,A2564,PER2564,ROL2564
SER2565, Credito de desarrollo humano,Ground near not admit when.,Enespera,Debito,600,21/05/2019,E2565,A2565,PER2565,ROL2565
SER2566, Credito de desarrollo humano,Late every they new little candidate.,Realizado,Credito,2000,08/01/2013,E2566,A2566,PER2566,ROL2566
SER2567,Transacciones,Cause message despite.,Realizado,Debito,1200,11/08/2014,E2567,A2567,PER2567,ROL2567
SER2568, Credito de desarrollo humano,Notice second hold form friend stand organization.,Realizado,Credito,2000,28/08/2013,E2568,A2568,PER2568,ROL2568
SER2569,Atencion al socio,Partner use play contain final return.,Realizado,Debito,2000,27/10/2003,E2569,A2569,PER2569,ROL2569
SER2570,Transacciones,End job five notice.,Realizado,Credito,600,03/09/2008,E2570,A2570,PER2570,ROL2570
SER2571, Credito de desarrollo humano,Sign system property cost quality.,Enespera,Debito,600,01/12/2009,E2571,A2571,PER2571,ROL2571
SER2572, Credito de desarrollo humano,Source own not back responsibility culture base.,Realizado,Debito,600,07/12/2009,E2572,A2572,PER2572,ROL2572
SER2573,Atencion al socio,Head risk Republican suffer.,Realizado,Credito,2000,07/03/2005,E2573,A2573,PER2573,ROL2573
SER2574,Transacciones,Return similar player protect contain brother.,Enespera,Debito,600,17/01/2008,E2574,A2574,PER2574,ROL2574
SER2575,Transacciones,Plan stop name heavy window.,Realizado,Debito,1200,29/09/2015,E2575,A2575,PER2575,ROL2575
SER2576,Transacciones,Position memory voice add then.,Enespera,Debito,600,07/08/2021,E2576,A2576,PER2576,ROL2576
SER2577,Transacciones,Green lawyer thing along life.,Enespera,Debito,2000,27/01/2013,E2577,A2577,PER2577,ROL2577
SER2578,Atencion al socio,Herself according start leave anything cover small.,Realizado,Debito,600,18/01/2003,E2578,A2578,PER2578,ROL2578
SER2579,Transacciones,Economy watch listen myself oil activity weight health.,Realizado,Debito,600,20/10/2017,E2579,A2579,PER2579,ROL2579
SER2580, Credito de desarrollo humano,Performance great across you ask.,Realizado,Debito,2000,05/01/2003,E2580,A2580,PER2580,ROL2580
SER2581,Atencion al socio,Develop size wonder difference seven reality.,Rechazado,Debito,2000,20/08/2005,E2581,A2581,PER2581,ROL2581
SER2582,Atencion al socio,Despite last argue keep computer.,Enespera,Aporte,600,14/02/2009,E2582,A2582,PER2582,ROL2582
SER2583, Credito de desarrollo humano,Interview new dinner above politics affect consumer.,Realizado,Credito,2000,13/11/2012,E2583,A2583,PER2583,ROL2583
SER2584, Credito de desarrollo humano,Who wide believe himself.,Enespera,Aporte,600,27/10/2021,E2584,A2584,PER2584,ROL2584
SER2585, Credito de desarrollo humano,Fish low set note summer.,Realizado,Debito,600,04/01/2017,E2585,A2585,PER2585,ROL2585
SER2586,Transacciones,Reveal war military arrive common simply idea.,Realizado,Credito,2000,27/03/2017,E2586,A2586,PER2586,ROL2586
SER2587, Credito de desarrollo humano,Pull still back share left.,Realizado,Debito,1200,30/11/2020,E2587,A2587,PER2587,ROL2587
SER2588,Transacciones,Our enjoy industry piece century billion.,Realizado,Consulta,600,19/11/2019,E2588,A2588,PER2588,ROL2588
SER2589,Transacciones,Actually program politics around plan.,Enespera,Consulta,1200,09/03/2014,E2589,A2589,PER2589,ROL2589
SER2590, Credito de desarrollo humano,Federal where budget my.,Realizado,Credito,600,11/03/2005,E2590,A2590,PER2590,ROL2590
SER2591, Credito de desarrollo humano,Board model several lay dog body city.,Realizado,Debito,2000,13/09/2009,E2591,A2591,PER2591,ROL2591
SER2592,Atencion al socio,Top board police return yeah.,Enespera,Aporte,600,30/10/2000,E2592,A2592,PER2592,ROL2592
SER2593, Credito de desarrollo humano,Weight outside hear.,Enespera,Credito,2000,07/10/2006,E2593,A2593,PER2593,ROL2593
SER2594, Credito de desarrollo humano,Add where add compare identify sit dark.,Enespera,Credito,2000,24/10/2005,E2594,A2594,PER2594,ROL2594
SER2595, Credito de desarrollo humano,Teach effect garden learn something improve.,Realizado,Debito,2000,04/02/2000,E2595,A2595,PER2595,ROL2595
SER2596, Credito de desarrollo humano,Out student industry mission well him some.,Realizado,Credito,2000,23/06/2016,E2596,A2596,PER2596,ROL2596
SER2597,Atencion al socio,Real say center even.,Realizado,Debito,600,09/09/2008,E2597,A2597,PER2597,ROL2597
SER2598, Credito de desarrollo humano,Machine bad indeed example.,Enespera,Consulta,2000,20/07/2002,E2598,A2598,PER2598,ROL2598
SER2599,Transacciones,Candidate fill open capital could discussion morning.,Realizado,Debito,1200,03/08/2021,E2599,A2599,PER2599,ROL2599
SER2600,Atencion al socio,Record lawyer right require.,Realizado,Consulta,1200,07/02/2021,E2600,A2600,PER2600,ROL2600
SER2601,Transacciones,Bar pressure both south care drive.,Enespera,Debito,600,10/10/2011,E2601,A2601,PER2601,ROL2601
SER2602, Credito de desarrollo humano,Peace determine pretty mouth dark reflect.,Realizado,Debito,2000,07/11/2017,E2602,A2602,PER2602,ROL2602
SER2603,Transacciones,Example present evening father then wind left.,Realizado,Consulta,600,23/03/2010,E2603,A2603,PER2603,ROL2603
SER2604,Atencion al socio,Beat be accept claim tough account magazine.,Enespera,Consulta,600,03/05/2011,E2604,A2604,PER2604,ROL2604
SER2605, Credito de desarrollo humano,Car position effort ahead notice both network.,Realizado,Credito,600,20/10/2009,E2605,A2605,PER2605,ROL2605
SER2606, Credito de desarrollo humano,Process significant consider necessary wind research history.,Realizado,Debito,600,17/04/2015,E2606,A2606,PER2606,ROL2606
SER2607,Transacciones,Today her threat traditional general lose sign.,Realizado,Consulta,600,29/08/2000,E2607,A2607,PER2607,ROL2607
SER2608, Credito de desarrollo humano,Feeling food culture partner your recently participant.,Realizado,Debito,2000,21/12/2005,E2608,A2608,PER2608,ROL2608
SER2609,Transacciones,Likely color hand magazine.,Realizado,Debito,600,26/09/2011,E2609,A2609,PER2609,ROL2609
SER2610, Credito de desarrollo humano,While leg product day above which.,Realizado,Consulta,2000,19/10/2007,E2610,A2610,PER2610,ROL2610
SER2611, Credito de desarrollo humano,Enough fly contain test identify.,Rechazado,Consulta,600,25/12/2012,E2611,A2611,PER2611,ROL2611
SER2612, Credito de desarrollo humano,My article four concern many two just role.,Realizado,Aporte,1200,02/10/2004,E2612,A2612,PER2612,ROL2612
SER2613,Transacciones,Cell production political data although scientist term.,Realizado,Consulta,600,03/11/2013,E2613,A2613,PER2613,ROL2613
SER2614, Credito de desarrollo humano,Determine show them front can me military.,Realizado,Credito,2000,24/06/2016,E2614,A2614,PER2614,ROL2614
SER2615, Credito de desarrollo humano,Woman tell join social get exist field.,Realizado,Debito,2000,12/08/2008,E2615,A2615,PER2615,ROL2615
SER2616,Atencion al socio,Party itself say indeed particularly.,Realizado,Debito,2000,29/12/2007,E2616,A2616,PER2616,ROL2616
SER2617,Transacciones,Scene leg old group share later.,Realizado,Credito,2000,03/10/2016,E2617,A2617,PER2617,ROL2617
SER2618, Credito de desarrollo humano,Daughter rest song say early man government.,Realizado,Debito,2000,15/11/2021,E2618,A2618,PER2618,ROL2618
SER2619, Credito de desarrollo humano,Buy imagine since want art computer evidence.,Realizado,Debito,1200,07/03/2003,E2619,A2619,PER2619,ROL2619
SER2620,Transacciones,Protect trial stand score.,Realizado,Aporte,600,06/01/2010,E2620,A2620,PER2620,ROL2620
SER2621, Credito de desarrollo humano,Together right tonight management.,Realizado,Aporte,2000,30/01/2012,E2621,A2621,PER2621,ROL2621
SER2622,Transacciones,Exactly once really economy outside official.,Rechazado,Consulta,2000,29/11/2019,E2622,A2622,PER2622,ROL2622
SER2623, Credito de desarrollo humano,Usually decide ability teacher assume need.,Realizado,Debito,2000,02/05/2012,E2623,A2623,PER2623,ROL2623
SER2624, Credito de desarrollo humano,Ball deal successful my.,Realizado,Consulta,2000,11/01/2011,E2624,A2624,PER2624,ROL2624
SER2625, Credito de desarrollo humano,Her majority form contain at right.,Enespera,Credito,1200,06/09/2012,E2625,A2625,PER2625,ROL2625
SER2626, Credito de desarrollo humano,Detail stand investment.,Rechazado,Debito,1200,29/10/2015,E2626,A2626,PER2626,ROL2626
SER2627, Credito de desarrollo humano,System result past operation half million well agent.,Realizado,Credito,600,06/07/2003,E2627,A2627,PER2627,ROL2627
SER2628,Transacciones,Process future popular.,Realizado,Debito,2000,05/05/2001,E2628,A2628,PER2628,ROL2628
SER2629, Credito de desarrollo humano,Issue agent several a.,Realizado,Debito,600,12/07/2018,E2629,A2629,PER2629,ROL2629
SER2630, Credito de desarrollo humano,Game million radio likely behavior involve.,Enespera,Aporte,2000,31/08/2021,E2630,A2630,PER2630,ROL2630
SER2631,Transacciones,Hand effect garden fine.,Enespera,Debito,600,27/11/2001,E2631,A2631,PER2631,ROL2631
SER2632, Credito de desarrollo humano,Suddenly practice audience power if represent.,Realizado,Debito,2000,04/11/2018,E2632,A2632,PER2632,ROL2632
SER2633, Credito de desarrollo humano,Various join however positive treatment.,Realizado,Debito,600,11/09/2012,E2633,A2633,PER2633,ROL2633
SER2634, Credito de desarrollo humano,Within man man out answer nor speak compare.,Enespera,Credito,2000,09/10/2015,E2634,A2634,PER2634,ROL2634
SER2635,Atencion al socio,Poor hear smile site.,Enespera,Credito,2000,19/05/2001,E2635,A2635,PER2635,ROL2635
SER2636, Credito de desarrollo humano,Effort for ball marriage draw know.,Realizado,Debito,600,25/08/2020,E2636,A2636,PER2636,ROL2636
SER2637, Credito de desarrollo humano,Painting system police community think yard paper.,Realizado,Debito,2000,20/03/2003,E2637,A2637,PER2637,ROL2637
SER2638,Transacciones,Look husband look whatever within reason life.,Realizado,Debito,2000,28/10/2017,E2638,A2638,PER2638,ROL2638
SER2639, Credito de desarrollo humano,Record case plan me its program item.,Rechazado,Credito,1200,26/01/2020,E2639,A2639,PER2639,ROL2639
SER2640, Credito de desarrollo humano,Finish trade rate magazine simply still appear.,Realizado,Aporte,600,11/04/2013,E2640,A2640,PER2640,ROL2640
SER2641,Transacciones,Hour rise field reason.,Realizado,Debito,2000,28/01/2001,E2641,A2641,PER2641,ROL2641
SER2642,Transacciones,Song present try morning.,Enespera,Aporte,600,27/04/2004,E2642,A2642,PER2642,ROL2642
SER2643, Credito de desarrollo humano,Choose scene hear agency.,Realizado,Aporte,2000,18/11/2013,E2643,A2643,PER2643,ROL2643
SER2644,Atencion al socio,Great positive contain finish arm network.,Realizado,Consulta,2000,28/11/2017,E2644,A2644,PER2644,ROL2644
SER2645,Transacciones,Class air purpose agent whom next still.,Enespera,Consulta,600,09/04/2006,E2645,A2645,PER2645,ROL2645
SER2646,Transacciones,Finally teacher into go against politics serious.,Realizado,Debito,600,05/04/2007,E2646,A2646,PER2646,ROL2646
SER2647, Credito de desarrollo humano,Decision financial simply person note question sport.,Realizado,Debito,2000,23/03/2021,E2647,A2647,PER2647,ROL2647
SER2648,Transacciones,Whom possible student tree push.,Realizado,Debito,600,07/04/2019,E2648,A2648,PER2648,ROL2648
SER2649, Credito de desarrollo humano,Treatment hear season Republican.,Enespera,Debito,1200,19/12/2006,E2649,A2649,PER2649,ROL2649
SER2650, Credito de desarrollo humano,Machine almost other mission as.,Realizado,Aporte,600,11/07/2011,E2650,A2650,PER2650,ROL2650
SER2651,Transacciones,Fact south bar box.,Realizado,Debito,600,27/07/2018,E2651,A2651,PER2651,ROL2651
SER2652,Transacciones,Left Republican outside success.,Enespera,Consulta,2000,05/03/2004,E2652,A2652,PER2652,ROL2652
SER2653, Credito de desarrollo humano,Cell pattern name be food.,Enespera,Credito,600,28/08/2020,E2653,A2653,PER2653,ROL2653
SER2654,Transacciones,Bit way dinner which behind particular project.,Realizado,Debito,2000,12/02/2020,E2654,A2654,PER2654,ROL2654
SER2655,Transacciones,Trip ahead example above represent long.,Realizado,Debito,2000,10/05/2007,E2655,A2655,PER2655,ROL2655
SER2656, Credito de desarrollo humano,Similar notice special mother morning name issue our.,Realizado,Debito,2000,15/06/2000,E2656,A2656,PER2656,ROL2656
SER2657, Credito de desarrollo humano,Policy until what write history staff huge.,Enespera,Credito,2000,05/08/2016,E2657,A2657,PER2657,ROL2657
SER2658, Credito de desarrollo humano,Court fine actually reach.,Enespera,Debito,2000,22/10/2012,E2658,A2658,PER2658,ROL2658
SER2659, Credito de desarrollo humano,With series hand three.,Realizado,Consulta,2000,03/08/2008,E2659,A2659,PER2659,ROL2659
SER2660, Credito de desarrollo humano,Modern value human.,Realizado,Debito,2000,03/03/2004,E2660,A2660,PER2660,ROL2660
SER2661, Credito de desarrollo humano,Within military anyone sometimes one teach example.,Realizado,Debito,2000,14/12/2020,E2661,A2661,PER2661,ROL2661
SER2662,Transacciones,Feel tell and blue marriage dark human.,Enespera,Consulta,2000,24/09/2017,E2662,A2662,PER2662,ROL2662
SER2663, Credito de desarrollo humano,Suggest realize behavior them building.,Realizado,Consulta,2000,06/05/2000,E2663,A2663,PER2663,ROL2663
SER2664,Transacciones,Send people admit.,Enespera,Consulta,2000,28/08/2002,E2664,A2664,PER2664,ROL2664
SER2665,Transacciones,Wear list common market hospital increase activity.,Realizado,Credito,600,15/03/2018,E2665,A2665,PER2665,ROL2665
SER2666, Credito de desarrollo humano,Occur successful free performance probably arm staff.,Realizado,Credito,600,08/12/2017,E2666,A2666,PER2666,ROL2666
SER2667,Transacciones,Worker bill go recognize building.,Realizado,Consulta,2000,11/07/2002,E2667,A2667,PER2667,ROL2667
SER2668,Transacciones,Laugh character possible rule while military.,Realizado,Credito,600,12/10/2015,E2668,A2668,PER2668,ROL2668
SER2669,Transacciones,Indicate goal whatever stuff.,Enespera,Credito,2000,12/09/2005,E2669,A2669,PER2669,ROL2669
SER2670,Atencion al socio,Plan reason magazine call.,Enespera,Debito,600,19/10/2005,E2670,A2670,PER2670,ROL2670
